01/01/2021,Cobb,Georgia,13067,45178,577
01/01/2021,Coffee,Georgia,13069,4141,93
01/01/2021,Colquitt,Georgia,13071,3194,53
01/01/2021,Columbia,Georgia,13073,10240,100
01/01/2021,Cook,Georgia,13075,1289,25
01/01/2021,Coweta,Georgia,13077,8456,84
01/01/2021,Crawford,Georgia,13079,428,8
01/01/2021,Crisp,Georgia,13081,1401,39
01/01/2021,Dade,Georgia,13083,828,8
01/01/2021,Dawson,Georgia,13085,1837,16
01/01/2021,DeKalb,Georgia,13089,38922,532
01/01/2021,Decatur,Georgia,13087,2034,51
01/01/2021,Dodge,Georgia,13091,1485,63
01/01/2021,Dooly,Georgia,13093,682,25
01/01/2021,Dougherty,Georgia,13095,4846,213
01/01/2021,Douglas,Georgia,13097,8440,109
01/01/2021,Early,Georgia,13099,811,41
01/01/2021,Echols,Georgia,13101,380,3
01/01/2021,Effingham,Georgia,13103,2722,35
01/01/2021,Elbert,Georgia,13105,1659,33
01/01/2021,Emanuel,Georgia,13107,1880,53
01/01/2021,Evans,Georgia,13109,668,13
01/01/2021,Fannin,Georgia,13111,1379,43
01/01/2021,Fayette,Georgia,13113,4928,77
01/01/2021,Floyd,Georgia,13115,7848,128
01/01/2021,Forsyth,Georgia,13117,11050,81
01/01/2021,Franklin,Georgia,13119,1840,26
01/01/2021,Fulton,Georgia,13121,57846,790
01/01/2021,Gilmer,Georgia,13123,1868,38
01/01/2021,Glascock,Georgia,13125,179,4
01/01/2021,Glynn,Georgia,13127,5322,135
01/01/2021,Gordon,Georgia,13129,4962,66
01/01/2021,Grady,Georgia,13131,1341,32
01/01/2021,Greene,Georgia,13133,1146,28
01/01/2021,Gwinnett,Georgia,13135,58601,604
01/01/2021,Habersham,Georgia,13137,3858,93
01/01/2021,Hall,Georgia,13139,18698,235
01/01/2021,Hancock,Georgia,13141,680,48
01/01/2021,Haralson,Georgia,13143,1889,38
01/01/2021,Harris,Georgia,13145,1482,29
01/01/2021,Hart,Georgia,13147,1563,33
01/01/2021,Heard,Georgia,13149,589,11
01/01/2021,Henry,Georgia,13151,13747,159
01/01/2021,Houston,Georgia,13153,8211,130
01/01/2021,Irwin,Georgia,13155,674,17
